Step,Ours,Naive,Planar
85,0.1370999083914800,0.4710908181290590,0.27709124829771600
86,0.1414622115505090,0.4712366189830460,0.2721139461394660
87,0.1458032408280980,0.4712592568118960,0.2675830967440610
88,0.14922556482721300,0.4717353641744030,0.26313970646419900
89,0.15222734280689700,0.47262199109343500,0.25878260620104400
90,0.1554985142174390,0.4734013453521550,0.25443703040206600
91,0.15750297179083500,0.47439834990267500,0.2503558953372890
92,0.15935443897561500,0.47523332540353800,0.24665994293500200
93,0.1634385936426710,0.47572984540210300,0.24278793501809100
94,0.1694398640879910,0.4761192490756990,0.2398961677797670
95,0.174868529342968,0.47659501077094400,0.23699915030095800
96,0.18189778569641700,0.47778069015122400,0.2369623169150470
97,0.18664922568187100,0.47889504495094400,0.23756063346537100
98,0.1904315503999340,0.4799605809176620,0.2382884350023750
99,0.19388945100031300,0.48085890392343800,0.23861992046548600
100,0.19917231407312100,0.4819419984972000,0.23954583745483900
101,0.2024172990330810,0.4828888947916700,0.23737430362413100
102,0.20651549074449100,0.4840131522888130,0.2354793311761890
103,0.20996313019252600,0.4849274155251310,0.23327559529997900
104,0.21547976728036500,0.4854889276386150,0.23047860150381800
105,0.21822787188898300,0.4855362928170190,0.22715089153142800
106,0.2374965392097870,0.48671000877127500,0.2243929710453580
107,0.254921967287001,0.48777354518547600,0.22210732420814100
108,0.2705344202304710,0.4892190625126720,0.21986372698497800
109,0.28445087986569000,0.49049188883086400,0.2179503979819100
