Step,Ours,Naive,Planar
96,0.042128284563541700,0.3611619771496700,0.14044386004136100
97,0.04118342811738750,0.36102772522684000,0.14064161545184900
98,0.041071633684032500,0.3590331257253730,0.14070154298782400
99,0.0409712855835706,0.3568530650045020,0.14029822741666100
100,0.04074186425392550,0.35463369783043500,0.1410294354812960
101,0.040694266100348100,0.35342082293494600,0.1414314056280170
102,0.04251872706020530,0.3521016127450460,0.14120025768630600
103,0.042766520140607300,0.3507873953693310,0.14128436995338700
104,0.043460840974244200,0.3494379576207650,0.14133286418210300
105,0.04413056354748720,0.3486685313260140,0.14103049526791000
106,0.04483031761578760,0.34737663089794200,0.13989275410562800
107,0.04552116672845960,0.3472315562433540,0.13829206184574800
108,0.045645815000874100,0.34843431499783600,0.13868129283198100
109,0.045919544219194700,0.34975857445311800,0.13904518069562600
