Step,Ours,Naive,Planar
102,0.015068053934131600,0.012057069586132700,0.013471808365070900
103,0.014305095838755600,0.011412403396244600,0.013876947020763700
104,0.013610854797064800,0.010839586254397400,0.01425963949556380
105,0.012867742016670000,0.010213593587362200,0.014827010320301200
106,0.012204862121953900,0.009527808562444430,0.015415401771177900
107,0.011548393333633500,0.008818551721851170,0.015954748491982900
108,0.01150698338206980,0.008563436768563540,0.015527258129628700
109,0.011272469336482600,0.008202931228536090,0.01535715025787890
110,0.010801211617971000,0.007698190230905660,0.01550452106930990
111,0.010380095605279600,0.007216529764649080,0.0156327359872662
112,0.009998492854488160,0.006793520997276340,0.015704573915519300
113,0.00948489945912926,0.006317814068250310,0.015974124295265600
114,0.009187099806378540,0.006013682249407010,0.015610289827472000
115,0.00890147289756889,0.0057212950859641400,0.015310040318064700
116,0.008650713232669030,0.005384770190719410,0.015083170206282000
117,0.008426863199637280,0.005096377646880060,0.014886781000814300
118,0.00814706828320765,0.0048568304080554900,0.014679033621558700
119,0.00784184589440606,0.004634141808221090,0.014604839648510200
120,0.0075579624925752200,0.00445870965460082,0.014568606835955800
121,0.007303465260038080,0.004334988427439470,0.014479528990867400
122,0.006954027085059570,0.004169533909242150,0.014561070119373100
123,0.006562453484874140,0.004025133377451860,0.014810267693687600
124,0.007279073525492350,0.00436568514106695,0.014488882044649100
125,0.007919964576509260,0.004768973659267720,0.014243776399454200
126,0.008360584420186530,0.005061702328418190,0.014271149061300000
127,0.008831562658763080,0.005406805790998740,0.014248239936365300
128,0.009560072969197510,0.0059925468811126800,0.014107572469511100
129,0.010070504198134800,0.006503612550472660,0.01414824364505960
130,0.010429215845218400,0.006938720911476300,0.014352413071740200
131,0.010707717321441100,0.007323359589321120,0.014630656876688900
132,0.011004279255195500,0.007671234791341360,0.014957214392253000
133,0.011130161982653300,0.00788112773708766,0.015128185374741000
134,0.01129795682283550,0.008143296166394550,0.015143276021671400
135,0.011265805025487600,0.00826026774576889,0.015235662775837100
136,0.011206715103585500,0.00837280497500613,0.015135398480722200
137,0.011054729547581800,0.008402331066752550,0.015214912771289400
138,0.010875378360161900,0.008309557921229330,0.01533531067058510
139,0.011353221276638700,0.008680260227825560,0.014740902837243500
140,0.011656938156719800,0.008901312947678990,0.014168230999048800
141,0.012457563621375000,0.009494167305070510,0.013268633466366700
142,0.013176270469968600,0.010038069674113300,0.012463435543664700
143,0.013662690680184500,0.010471701920826800,0.01169649084758930
144,0.014033046655154000,0.010822603690954600,0.011113011127362300
145,0.014113761140492800,0.010930958768779600,0.010818890111158000
146,0.013943147950067000,0.010858554790873300,0.010785555835466600
147,0.013543738262469200,0.010602078153268400,0.011121678167124600
148,0.012999896091983300,0.01017632830892860,0.011703984266733500
149,0.01249855610701930,0.009797603896287570,0.012270563009924300
150,0.012006946392843500,0.009451776629302100,0.012887645023505400
151,0.011536032167099000,0.008974000060831520,0.013780700942734200
152,0.011049511666851100,0.008447558948222600,0.014756567369913500
153,0.010379583499402600,0.007829371937933570,0.01590663227474930
154,0.009770878480239060,0.007290232698223150,0.016921421662931900
155,0.009791470306059200,0.006964221696092660,0.01661458317763620
156,0.009786626626658570,0.006444771286451740,0.016560986671708500
157,0.009666772068227260,0.005962035898410770,0.01634234898103390
158,0.00951169015398629,0.005433025583289580,0.016402877957132900
159,0.009210106704795180,0.00494493072621607,0.016664124760695000
160,0.008833589262230840,0.004574990818099190,0.016755781809558700
161,0.009037128476895890,0.004578515273856480,0.015744614506963600
162,0.00921413288331713,0.004687800410665240,0.014814132410298500
163,0.009373543630107440,0.004742882013073100,0.014091769311236400
164,0.009488673481022710,0.004766194209010400,0.013555959895269100
165,0.009498520232350250,0.004705264809584480,0.01326556320924270
166,0.00947392951148399,0.00463256508741656,0.01299960714202540
167,0.00942379616205776,0.004580895196702670,0.012845747068456900
168,0.00935802963966228,0.0045008030167752800,0.012891182914963000
169,0.010465719480736800,0.005102142779988870,0.012683150976119200
170,0.011522788250907500,0.005974281213063660,0.01271606541938740
171,0.012331677641006000,0.006857240994453080,0.012867900138628700
172,0.013243419277188000,0.007960383930587440,0.012779258891014300
173,0.014010517441972500,0.008981445790144630,0.012788263153254400
174,0.014619965030080900,0.009856933019044800,0.012814693366593200
175,0.015054539426585600,0.010419276456938000,0.013067703080287300
176,0.015331100284984100,0.010847741200552300,0.013419916556914800
177,0.015461120275956100,0.011063595816615000,0.013780376242066500
178,0.01534475782855070,0.011073490151124100,0.014270794952608800
179,0.015077203925658400,0.010978118988457700,0.014851068127635500
180,0.014806583919699300,0.01082719473065980,0.0154446091001444
181,0.014858149639726900,0.010813455140386600,0.014797652319835900
182,0.014779482913869900,0.010715585738812200,0.014278837522618000
183,0.014650665921161100,0.010448542195069400,0.013485313784846900
184,0.01445602787179360,0.010164077629880800,0.012899679578661600
185,0.014242203106797700,0.009888762768859340,0.0124255266113638
186,0.013970344691652200,0.009635736315428730,0.012050700286354700
187,0.013717461300856400,0.00941286510012026,0.011736227470838100
188,0.013784357819097300,0.009442499021851480,0.011474019003222900
189,0.013728193528035200,0.009323051955305480,0.011501994137351100
190,0.013667970298422300,0.009074059206439650,0.011673849064653700
191,0.013538291997495400,0.008809492101946320,0.011958787908981500
192,0.013117528388427000,0.008354730494354860,0.012590668582654900
193,0.012551123603484300,0.007822193677092730,0.013333217900931900
194,0.011909926742087500,0.007329352393723810,0.014218751758925300
195,0.011241488434307700,0.006802246820606380,0.015161694789836000
196,0.010595520885488000,0.006247801894225830,0.015998358510274800
197,0.010816901916881000,0.006466545847762330,0.015518896203664600
198,0.010975924713216500,0.006557923946491140,0.015230075175889900
199,0.011027861243023000,0.0065121898883173700,0.015137812074053700
200,0.010907081928056200,0.006362770618064460,0.015160232433965700
201,0.011499125854615200,0.006928765064220530,0.01445600871315730
202,0.011981595513903700,0.00740190019555637,0.013891276084134700
203,0.012476519821457100,0.007909613777396230,0.013335575501182900
204,0.012888058238978200,0.008349939640667080,0.012906381595790900
205,0.013003320309814300,0.008576209674738980,0.012773390662592500
206,0.013049952341967200,0.008744524989684000,0.0127064344607799
207,0.013059750910538000,0.00889687106539066,0.012676584546327900
208,0.013041737311899000,0.008997074982486400,0.012737346685026900
209,0.0128251239835096,0.008890615636260580,0.013039032032834200
210,0.012742150417330800,0.008878999879223670,0.013108604977720600
211,0.012526004854125900,0.008724516122158560,0.013388134298252400
212,0.012197594324589100,0.008427372054531780,0.01384139563738550
213,0.01185402074362560,0.00812628649628544,0.01434939977965450
214,0.01140795167341770,0.007804513603525700,0.015010419110992600
215,0.010925134668601600,0.007510449927173910,0.015665546266453200
216,0.010436449075722100,0.007161455520137820,0.016197583935356200
217,0.010924150204200300,0.007456517865545730,0.015906519170513000
218,0.01128613346522230,0.007667722859527530,0.015644783919158700
219,0.011613476735229900,0.00783506552655194,0.015180997677696200
220,0.012135267350158800,0.008192040739465460,0.014106544565948600
221,0.012431546219484000,0.008345771173745920,0.013294887646740100
222,0.01259806761961110,0.008326384451047150,0.012751232686847100
223,0.012924629850984800,0.008495945163902230,0.012144562848752800
224,0.013220603197688500,0.008661602902907520,0.01159724440127550
225,0.01341160562272670,0.008700194214857030,0.011344297246166400
226,0.013571366214473500,0.008779774590434150,0.011228781102497600
227,0.013688208950422500,0.008851187306735200,0.011190457367493000
228,0.013653943857057900,0.00886920583680823,0.011218437120381500
229,0.01338170377512330,0.008747181281393900,0.011474531424804000
230,0.013144651661485400,0.008628731598740970,0.011727051280981200
231,0.012775488108114000,0.008448373784917080,0.01206572483721820
232,0.012724129480170600,0.008610450622148390,0.012217860415807500
233,0.012645237685387700,0.008702945913470820,0.012492924663006600
234,0.012425127426210400,0.008652777661996550,0.012929161836983200
235,0.012896358773315400,0.009182561491424070,0.01319480515579530
236,0.013649011826044900,0.00988990963689466,0.013339385707991700
237,0.015555583182247400,0.011521387380936000,0.012800378955218200
238,0.01718633270841450,0.012961563365547900,0.012470660631301100
239,0.018628807841785900,0.014337797940289100,0.011922512175297900
240,0.01983491520903600,0.015485433366514100,0.011655484996742300
241,0.02055811668490700,0.016130696916843300,0.011839014376315200
242,0.02113285806744470,0.016664186518383000,0.012093813458098000
243,0.021417811062360400,0.016974873105388900,0.012439671640277900
244,0.021393226165220400,0.01703628841871460,0.012958854100034800
245,0.02118586284540820,0.016924129797819300,0.013651237865395100
246,0.02098510748987140,0.016820159417632200,0.014286744571364100
247,0.020768536461718400,0.016712184487180200,0.014879868551909300
248,0.02038083678056990,0.016413832685934500,0.015464144019671000
249,0.01965639762200250,0.01588905891476480,0.015891783150335200
250,0.019144577560174000,0.01549665634105220,0.01554058959515980
251,0.01867898724600870,0.01514925728233220,0.01519223871779170
252,0.018106792484657000,0.014603487776830000,0.014330124073516900
253,0.017227592465725900,0.013711247351879000,0.013848054434472900
254,0.01638177088469090,0.012838112498803300,0.013544322132862200
255,0.015564246427711900,0.01203153284053820,0.013282975528960900
256,0.014685576582196200,0.011216973357356200,0.013265731560737900
257,0.013609805361960200,0.010329851248991600,0.013348931278591
258,0.012641090071437800,0.009563809584782310,0.013389884805631400
259,0.011605816237889100,0.008797450522031340,0.013663156114139300
260,0.010449109728625900,0.008009199396506150,0.014062133000587300
261,0.009344114002321900,0.007220349162930060,0.01454233261321630
262,0.008137766156417680,0.006378915655057380,0.015258724929730500
263,0.006984914518890180,0.005657861722676330,0.015966691715168100
264,0.005860419886805750,0.005110179871289610,0.016710508136092500
265,0.004814017390820670,0.0047523373670968300,0.017400302548426400
266,0.006704221438331530,0.005444557738227500,0.015971341389859900
267,0.008349490213742880,0.006201893875320990,0.014723300697713700
268,0.009794244814722730,0.006940955502201950,0.013634912320441300
269,0.011005244799265100,0.00747499827545808,0.01286534210453830
270,0.012038451536463600,0.007941870165337830,0.012242918755592100
271,0.01265622003478070,0.008151339465446090,0.01204981241999370
272,0.013141671244122200,0.00829079953055849,0.011992713044078900
273,0.013451402165954500,0.00827376659824071,0.01211809277901580
274,0.013686790458837000,0.008241839687150240,0.012271028699509600
275,0.013881766575826900,0.008176150404425560,0.01245774116968080
276,0.014401754550142400,0.008640949606282890,0.012302184665961200
277,0.014645436644658800,0.008963516587522380,0.012176644254196000
278,0.01484583582299470,0.009246710904944060,0.01214271682792100
279,0.014857185194405800,0.009346591692315890,0.012402394171055200
280,0.014702719930961400,0.009311476603181710,0.012794946041852100
281,0.01440915854523020,0.00920194702092354,0.013203657546826300
282,0.013987276140360100,0.008991759230584910,0.013694836483492200
283,0.013509937255310800,0.008713210585284230,0.01427597496737330
284,0.012929171053309200,0.008343360888027630,0.014988014630224600
285,0.012378444679184400,0.00797289279248966,0.015703743111405000
286,0.011851797575512200,0.007625201413385210,0.016329236807696400
287,0.011215857956930900,0.007170502852435570,0.016852993796908800
288,0.010474978114299700,0.006664660186110590,0.017494991225076700
289,0.010410953672599400,0.006547195295209030,0.01685062306690370
290,0.010247984043890700,0.006380335790145040,0.01599369064085250
291,0.010953658398412200,0.006854227178682120,0.01457109461102580
292,0.011511456476596500,0.007255718040309700,0.013351890746230500
293,0.011981014220760400,0.007637117010510420,0.012316698397553300
294,0.012186080192541600,0.007733478659840620,0.011725450046099300
295,0.012281578064493600,0.007796069500397350,0.011250698821304100
296,0.012340738600179900,0.007818863800644150,0.010919282881627500
297,0.012376906613214300,0.007800891008973850,0.010865159453721000
298,0.012209907584837500,0.007519686755911780,0.011073540864272300
299,0.01202230303500400,0.007259434397828790,0.011323357491293000
300,0.011819780386612000,0.006916385983310840,0.011734707074899700
